TransactionID,Time,Amount,MerchantID,TransactionType,Class
T2113,85883,31,M25,Online,Normal
T2114,166459,556,M79,Mobile,Normal
T2115,153187,904,M7,Online,Fraudulent
T2116,34147,804,M75,In-Store,Normal
T2117,41100,9,M14,In-Store,Normal
T2118,97101,496,M47,Mobile,Normal
T2119,47204,674,M66,Mobile,Normal
T2120,29221,543,M85,Online,Normal
T2121,70535,398,M22,Mobile,Normal
T2122,70062,695,M32,Mobile,Normal
T2123,161823,983,M75,Mobile,Normal
T2124,148893,939,M61,Mobile,Normal
T2125,52379,818,M59,Mobile,Normal
T2126,37121,894,M19,Mobile,Normal
T2127,163808,637,M40,Mobile,Fraudulent
T2128,45004,857,M23,Online,Normal
T2129,114038,5,M72,Mobile,Normal
T2130,102106,552,M11,Online,Normal
T2131,142761,168,M88,In-Store,Normal
T2132,53960,757,M62,In-Store,Normal
T2133,96552,69,M64,Mobile,Normal
T2134,17734,931,M40,Mobile,Normal
T2135,61140,2570,M28,Mobile,Normal
T2136,126952,180,M93,Online,Normal
T2137,83487,827,M35,Mobile,Normal
T2138,163524,636,M48,Online,Normal
T2139,143727,531,M83,In-Store,Normal
T2140,147831,98,M13,In-Store,Normal
T2141,117575,877,M31,Mobile,Normal
T2142,146887,794,M62,Online,Normal
T2143,95487,200,M66,In-Store,Normal
T2144,31539,465,M47,Mobile,Normal
T2145,13448,323,M42,Online,Normal
T2146,114405,985,M16,Mobile,Normal
T2147,157586,877,M84,In-Store,Normal
T2148,36178,786,M62,In-Store,Normal
T2149,146871,311,M60,In-Store,Normal
T2150,3765,341,M55,In-Store,Normal
T2151,169336,157,M7,Online,Fraudulent
T2152,161148,752,M59,In-Store,Normal
T2153,147483,698,M76,Online,Normal
T2154,172418,396,M2,Online,Normal
T2155,48140,29,M13,Mobile,Normal
T2156,11353,463,M24,In-Store,Normal
T2157,77266,790,M8,In-Store,Normal
T2158,28673,66,M21,Online,Normal
T2159,48551,238,M20,Online,Normal
T2160,133980,166,M73,In-Store,Normal
T2161,40459,878,M16,Mobile,Normal
T2162,87670,659,M85,Online,Normal
T2163,75491,964,M4,Mobile,Normal
T2164,139464,862,M53,In-Store,Normal
T2165,97652,176,M73,Mobile,Normal
T2166,44644,508,M89,Mobile,Normal
T2167,49478,2558,M4,Mobile,Normal
T2168,50102,807,M4,Mobile,Normal
T2169,147349,66,M35,Online,Normal
T2170,78808,690,M15,Mobile,Normal
T2171,2505,494,M65,Online,Normal
T2172,130258,308,M32,Online,Normal
T2173,38885,222,M82,In-Store,Normal
T2174,152870,273,M31,Online,Fraudulent
T2175,20768,996,M56,In-Store,Normal
T2176,60104,370,M37,Mobile,Normal
T2177,65888,413,M70,Online,Normal
T2178,55719,182,M33,Online,Normal
T2179,79,159,M90,Online,Normal
T2180,86291,806,M23,Online,Normal
T2181,48960,868,M14,Mobile,Normal
T2182,126340,752,M66,In-Store,Normal
T2183,104783,267,M81,Mobile,Normal
T2184,50030,844,M65,In-Store,Normal
T2185,74805,375,M74,In-Store,Normal
T2186,148918,773,M77,Online,Normal
T2187,124813,320,M4,In-Store,Normal
T2188,35017,399,M17,In-Store,Normal
T2189,108875,3012,M18,Online,Normal
T2190,115223,559,M9,Mobile,Normal
T2191,100736,447,M72,In-Store,Normal
T2192,8355,726,M82,Mobile,Normal
T2193,44270,650,M49,Mobile,Normal
T2194,165241,169,M77,Mobile,Normal
T2195,47004,258,M52,In-Store,Normal
T2196,34757,899,M97,In-Store,Normal
T2197,83226,441,M97,Mobile,Normal
T2198,25312,344,M45,Online,Normal
T2199,16154,743,M22,In-Store,Normal
T2200,24716,30,M19,In-Store,Normal
T2201,9033,132,M88,In-Store,Normal
T2202,40256,839,M70,Online,Normal
T2203,143504,61,M15,Online,Normal
T2204,4648,65,M8,Mobile,Normal
T2205,158242,251,M73,Mobile,Normal
T2206,44814,667,M61,Mobile,Normal
T2207,128641,236,M5,Mobile,Normal
T2208,171045,205,M96,In-Store,Normal
T2209,37191,914,M97,Online,Normal
T2210,50710,266,M77,Mobile,Normal
T2211,11812,859,M39,Mobile,Normal
T2212,168855,926,M100,In-Store,Normal
T2213,63157,827,M23,Mobile,Normal
T2214,164044,903,M47,Online,Fraudulent
T2215,57234,525,M3,Mobile,Normal
T2216,43327,872,M82,In-Store,Normal
T2217,136962,373,M10,Mobile,Normal
T2218,158579,210,M67,Mobile,Normal
T2219,38664,667,M32,Online,Normal
T2220,117249,651,M23,Online,Normal
T2221,143704,589,M50,Mobile,Normal
T2222,102010,123,M67,In-Store,Normal
T2223,91955,630,M8,Online,Normal
T2224,100040,926,M42,Mobile,Normal
T2225,167941,848,M93,In-Store,Normal
T2226,110075,81,M45,Online,Normal
T2227,66837,941,M58,Online,Normal
T2228,80408,444,M74,In-Store,Normal
T2229,78613,920,M54,Online,Normal
T2230,1717,298,M23,Online,Normal
T2231,23710,102,M30,Online,Normal
T2232,67388,609,M75,Mobile,Normal
T2233,8119,983,M12,Mobile,Normal
T2234,131305,650,M78,Online,Normal
T2235,170001,212,M65,Online,Normal
T2236,41431,942,M73,Online,Normal
T2237,20649,340,M68,Online,Normal
T2238,161908,437,M35,Mobile,Fraudulent
T2239,92006,700,M59,Mobile,Normal
T2240,68566,166,M10,Online,Normal
T2241,53280,3099,M46,Online,Normal
T2242,66954,507,M34,In-Store,Normal
T2243,45179,205,M36,In-Store,Normal
T2244,40655,794,M33,In-Store,Normal
T2245,29205,428,M19,In-Store,Normal
T2246,31726,2594,M10,In-Store,Normal
T2247,118136,677,M68,Mobile,Normal
T2248,146388,21,M53,Mobile,Normal
T2249,147699,167,M62,In-Store,Normal
T2250,87234,80,M84,In-Store,Normal
T2251,48961,700,M8,Online,Normal
T2252,164855,357,M11,Online,Normal
T2253,89087,286,M53,Online,Normal
T2254,29793,592,M4,Online,Normal
T2255,104302,145,M12,Online,Normal
T2256,128873,186,M66,Online,Normal
T2257,1597,24,M29,In-Store,Normal
T2258,149569,700,M11,In-Store,Normal
T2259,161166,740,M24,Mobile,Normal
T2260,45878,678,M10,Mobile,Normal
T2261,121571,786,M88,In-Store,Normal
T2262,143462,981,M58,Online,Normal
T2263,102202,8,M15,In-Store,Normal
T2264,92010,955,M10,Online,Normal
T2265,40131,968,M33,Online,Normal
T2266,103884,674,M100,In-Store,Normal
T2267,162173,510,M84,Online,Fraudulent
T2268,162762,827,M4,In-Store,Normal
T2269,8611,504,M87,In-Store,Normal
T2270,109004,463,M99,In-Store,Normal
T2271,23662,457,M9,Online,Normal
T2272,9747,52,M5,Mobile,Normal
T2273,135415,3753,M5,Online,Normal
T2274,35584,1949,M57,In-Store,Normal
T2275,167095,175,M1,In-Store,Normal
T2276,154722,194,M16,Online,Normal
T2277,107470,746,M39,Online,Normal
T2278,132754,49,M98,Mobile,Normal
T2279,43389,319,M33,Online,Normal
T2280,108600,126,M77,In-Store,Normal
T2281,166623,547,M70,Online,Normal
T2282,53164,346,M71,In-Store,Normal
T2283,163701,76,M32,Mobile,Fraudulent
T2284,122215,160,M60,Mobile,Normal
T2285,169537,259,M99,Mobile,Fraudulent
T2286,149000,88,M51,Mobile,Normal
T2287,124285,877,M70,Mobile,Normal
T2288,39617,791,M58,Online,Normal
T2289,56111,737,M22,In-Store,Normal
T2290,65665,804,M47,Mobile,Normal
T2291,135349,354,M80,Online,Normal
T2292,59071,861,M40,Mobile,Normal
T2293,38205,593,M54,Online,Normal
T2294,118547,432,M18,Online,Normal
T2295,131318,827,M11,In-Store,Normal
T2296,95975,683,M96,Online,Normal
T2297,169987,627,M56,Online,Normal
T2298,38852,766,M36,Mobile,Normal
T2299,73847,331,M3,Online,Normal
T2300,121861,18,M94,Mobile,Normal
T2301,151452,231,M75,Online,Normal
T2302,124491,823,M64,In-Store,Normal
T2303,99278,45,M67,Mobile,Normal
T2304,76057,513,M40,Online,Normal
T2305,26521,288,M42,Mobile,Normal
T2306,69762,895,M85,In-Store,Normal
T2307,142993,318,M14,In-Store,Normal
T2308,148318,646,M35,In-Store,Normal
T2309,78430,513,M71,Online,Normal
T2310,124188,127,M90,Mobile,Normal
T2311,101238,866,M29,Online,Normal
T2312,28063,451,M44,In-Store,Normal
T2313,31616,407,M5,In-Store,Normal
T2314,78737,841,M94,Online,Normal
T2315,34485,203,M30,Online,Normal
T2316,2087,485,M1,Online,Normal
T2317,134824,968,M18,Online,Normal
T2318,95254,585,M69,Online,Normal
T2319,69698,803,M94,Mobile,Normal
T2320,46600,218,M76,In-Store,Normal
T2321,163772,610,M15,Online,Normal
T2322,112778,778,M71,Online,Normal
T2323,106070,77,M88,Online,Normal
T2324,109333,742,M4,In-Store,Normal
T2325,143423,923,M22,Mobile,Normal
T2326,84932,615,M91,Online,Normal
T2327,80899,375,M51,Mobile,Normal
T2328,24235,183,M99,In-Store,Normal
T2329,59049,747,M87,Mobile,Normal
T2330,185,640,M52,Online,Normal
T2331,3446,506,M84,Mobile,Normal
T2332,144218,113,M47,Mobile,Normal
T2333,136105,90,M45,In-Store,Normal
T2334,113543,484,M81,Online,Normal
T2335,8527,211,M37,Mobile,Normal
T2336,144824,76,M39,In-Store,Normal
T2337,161402,879,M50,Mobile,Fraudulent
T2338,18425,68,M86,Online,Normal
T2339,158464,187,M8,Online,Normal
T2340,65794,156,M75,In-Store,Normal
T2341,77590,603,M73,In-Store,Normal
T2342,45639,935,M4,Mobile,Normal
T2343,19954,228,M46,Mobile,Normal
T2344,35224,849,M22,Mobile,Normal
T2345,149371,2665,M53,Mobile,Normal
T2346,37475,349,M1,Mobile,Normal
T2347,33117,730,M18,Online,Normal
T2348,113917,665,M88,Online,Normal
T2349,71581,215,M55,In-Store,Normal
T2350,92361,27,M38,Mobile,Normal
T2351,49182,432,M21,Online,Normal
T2352,33399,710,M46,Mobile,Normal
T2353,49473,183,M63,In-Store,Normal
T2354,14756,454,M5,In-Store,Normal
T2355,55229,137,M88,Mobile,Normal
T2356,138422,259,M53,Mobile,Normal
T2357,61583,102,M60,In-Store,Normal
T2358,34805,615,M58,Mobile,Normal
T2359,150306,854,M28,Online,Normal
T2360,156380,637,M1,Mobile,Normal
T2361,113051,191,M71,Online,Normal
T2362,97873,98,M27,Mobile,Normal
T2363,111422,806,M68,Mobile,Normal
T2364,98875,97,M19,Mobile,Normal
T2365,120147,783,M20,In-Store,Normal
T2366,167665,625,M21,Mobile,Normal
T2367,153504,37,M6,In-Store,Normal
T2368,146960,482,M43,Mobile,Normal
T2369,168775,87,M51,In-Store,Normal
T2370,53671,952,M23,In-Store,Normal
T2371,112804,465,M90,In-Store,Normal
T2372,95792,439,M20,Online,Normal
T2373,88350,657,M64,In-Store,Normal
T2374,93715,962,M55,Mobile,Normal
T2375,171987,679,M24,Mobile,Normal
T2376,99771,713,M35,Online,Normal
T2377,105295,589,M93,Mobile,Normal
T2378,67316,521,M4,Online,Normal
T2379,40429,784,M65,Online,Normal
T2380,115884,4338,M99,In-Store,Normal
T2381,82729,938,M73,In-Store,Normal
T2382,102399,491,M93,In-Store,Normal
T2383,78972,299,M7,Online,Normal
T2384,111404,499,M33,In-Store,Normal
T2385,161654,399,M29,Mobile,Fraudulent
T2386,112547,887,M5,Mobile,Normal
T2387,28534,548,M87,Mobile,Normal
T2388,106761,887,M79,Mobile,Normal
T2389,80132,287,M69,Online,Normal
T2390,160583,328,M12,In-Store,Normal
T2391,128790,755,M48,Mobile,Normal
T2392,147213,75,M13,Online,Normal
T2393,91311,350,M20,In-Store,Normal
T2394,57056,415,M35,Mobile,Normal
T2395,124146,510,M67,Online,Normal
T2396,92502,293,M8,Mobile,Normal
T2397,155948,645,M67,Mobile,Normal
T2398,15032,922,M42,Online,Normal
T2399,89566,44,M79,Mobile,Normal
T2400,7584,728,M80,Mobile,Normal
T2401,154188,401,M62,Online,Normal
T2402,44809,610,M20,In-Store,Normal
T2403,121834,537,M62,In-Store,Normal
T2404,135559,834,M17,In-Store,Normal
T2405,10605,457,M47,In-Store,Normal
T2406,67604,670,M34,In-Store,Normal
T2407,39007,478,M37,In-Store,Normal
T2408,75090,549,M22,Online,Normal
T2409,41410,498,M68,Mobile,Normal
T2410,4273,2696,M46,Mobile,Normal
T2411,158033,491,M67,In-Store,Normal
T2412,128987,833,M39,In-Store,Normal
T2413,127891,791,M36,Online,Normal
T2414,143124,146,M77,In-Store,Normal
T2415,849,35,M2,In-Store,Normal
T2416,105655,13,M37,Online,Normal
T2417,96771,573,M96,In-Store,Normal
T2418,60128,925,M99,In-Store,Normal
T2419,8177,795,M12,Mobile,Normal
T2420,144224,426,M94,Online,Normal
T2421,85479,56,M72,Online,Normal
T2422,109974,352,M22,Mobile,Normal
T2423,106088,75,M91,Online,Normal
T2424,79197,113,M36,Online,Normal
T2425,53757,650,M56,Online,Normal
T2426,83525,389,M16,Mobile,Normal
T2427,13704,998,M17,In-Store,Normal
T2428,91440,620,M8,Online,Normal
T2429,114111,441,M36,In-Store,Normal
T2430,66009,298,M49,Online,Normal
T2431,167806,344,M21,Online,Fraudulent
T2432,143787,649,M8,Mobile,Normal
T2433,47148,899,M89,Online,Normal
T2434,139470,65,M35,Online,Normal
T2435,86067,27,M90,In-Store,Normal
T2436,113572,717,M14,In-Store,Normal
T2437,41308,682,M67,Mobile,Normal
T2438,78080,88,M20,In-Store,Normal
T2439,12890,218,M21,In-Store,Normal
T2440,112379,193,M13,Online,Normal
T2441,48575,970,M5,Online,Normal
T2442,58685,244,M7,In-Store,Normal
T2443,81455,284,M30,Mobile,Normal
T2444,116943,603,M76,Mobile,Normal
T2445,97073,82,M65,In-Store,Normal
T2446,103905,737,M35,In-Store,Normal
T2447,76466,749,M55,Online,Normal
T2448,157437,580,M81,Online,Normal
T2449,27567,280,M59,Mobile,Normal
T2450,28948,485,M56,In-Store,Normal
T2451,87786,736,M80,Mobile,Normal
T2452,170334,991,M86,In-Store,Normal
T2453,44405,1815,M45,In-Store,Normal
T2454,84808,66,M36,Mobile,Normal
T2455,148264,109,M98,Mobile,Normal
T2456,74922,154,M34,Online,Normal
T2457,7388,60,M60,Online,Normal
T2458,35196,172,M25,In-Store,Normal
T2459,16733,708,M23,Mobile,Normal
T2460,136332,770,M56,Online,Normal
T2461,26226,644,M17,Online,Normal
T2462,93008,686,M53,In-Store,Normal
T2463,16867,260,M21,Mobile,Normal
T2464,40131,693,M50,Mobile,Normal
T2465,20492,2,M61,In-Store,Normal
T2466,15110,680,M29,Online,Normal
T2467,52216,87,M81,In-Store,Normal
T2468,30326,790,M4,Online,Normal
T2469,18370,606,M44,Online,Normal
T2470,43387,934,M14,In-Store,Normal
T2471,46949,162,M74,Online,Normal
T2472,12252,608,M6,Mobile,Normal
T2473,153808,609,M61,Mobile,Normal
T2474,88758,486,M3,In-Store,Normal
T2475,157631,372,M18,Online,Normal
T2476,83860,235,M43,In-Store,Normal
T2477,34838,113,M72,Mobile,Normal
T2478,134726,638,M83,Mobile,Normal
T2479,104177,957,M53,In-Store,Normal
T2480,116688,948,M57,Online,Normal
T2481,41834,728,M80,Mobile,Normal
T2482,49836,723,M90,Online,Normal
T2483,90111,190,M72,Online,Normal
T2484,65163,777,M80,Online,Normal
T2485,73529,674,M27,In-Store,Normal
T2486,71367,811,M84,Mobile,Normal
T2487,33395,885,M78,In-Store,Normal
T2488,78914,808,M61,Online,Normal
T2489,44808,623,M61,In-Store,Normal
T2490,126129,182,M32,In-Store,Normal
T2491,141725,910,M49,In-Store,Normal
T2492,59087,469,M15,Mobile,Normal
T2493,8076,597,M10,Online,Normal
T2494,62190,559,M31,Online,Normal
T2495,172302,62,M8,In-Store,Normal
T2496,52341,317,M42,Mobile,Normal
T2497,117959,167,M53,Online,Normal
T2498,57027,494,M37,Mobile,Normal
T2499,133360,708,M30,Mobile,Normal
T2500,72956,340,M82,Mobile,Normal
T2501,23086,368,M38,Online,Normal
T2502,11778,764,M29,Online,Normal
T2503,144210,833,M1,Online,Normal
T2504,89982,1,M46,In-Store,Normal
T2505,14008,595,M50,Online,Normal
T2506,80511,331,M95,In-Store,Normal
T2507,4802,203,M15,Online,Normal
T2508,164231,623,M20,Mobile,Normal
T2509,55196,156,M97,In-Store,Normal
T2510,68333,676,M72,In-Store,Normal
T2511,97830,775,M100,Mobile,Normal
T2512,141605,605,M67,Online,Normal
T2513,168737,23,M85,Online,Normal
T2514,106816,478,M44,In-Store,Normal
T2515,31822,617,M55,In-Store,Normal
T2516,171175,808,M33,In-Store,Normal
T2517,144108,674,M90,Online,Normal
T2518,77877,345,M84,In-Store,Normal
T2519,153327,691,M72,Online,Normal
T2520,88482,941,M43,In-Store,Normal
T2521,151458,65,M68,Mobile,Normal
T2522,47337,538,M95,In-Store,Normal
T2523,90092,641,M71,Online,Normal
T2524,25451,337,M89,Online,Normal
T2525,141489,732,M84,Online,Normal
T2526,126934,538,M27,In-Store,Normal
T2527,144005,267,M43,Online,Normal
T2528,80694,662,M35,Mobile,Normal
T2529,18511,413,M33,Online,Normal
T2530,132985,585,M8,Mobile,Normal
T2531,157935,789,M9,Mobile,Normal
T2532,143618,735,M50,Online,Normal
T2533,108971,826,M46,In-Store,Normal
T2534,125484,729,M5,Online,Normal
T2535,156162,709,M90,Online,Normal
T2536,128900,327,M89,In-Store,Normal
T2537,73458,164,M43,Online,Normal
T2538,90201,600,M52,In-Store,Normal
T2539,149048,805,M36,Mobile,Normal
T2540,168923,294,M15,Online,Normal
T2541,168910,715,M17,Mobile,Normal
T2542,60916,270,M84,Online,Normal
T2543,45011,471,M35,Online,Normal
T2544,114521,959,M68,Mobile,Normal
T2545,155504,916,M96,In-Store,Normal
T2546,6627,788,M21,Mobile,Normal
T2547,172001,341,M55,Online,Normal
T2548,127006,493,M76,Mobile,Normal
T2549,39050,594,M53,In-Store,Normal
T2550,128312,984,M13,Online,Normal
T2551,27328,286,M77,Mobile,Normal
T2552,12276,680,M68,In-Store,Normal
T2553,159086,854,M96,In-Store,Normal
T2554,25933,992,M31,In-Store,Normal
T2555,90794,782,M84,Online,Normal
T2556,8943,568,M25,In-Store,Normal
T2557,43193,893,M15,Mobile,Normal
T2558,158327,512,M7,Mobile,Normal
T2559,53821,668,M82,In-Store,Normal
T2560,33189,6,M39,Online,Normal
T2561,3421,154,M97,In-Store,Normal
T2562,61975,692,M96,Online,Normal
T2563,86317,2304,M1,In-Store,Normal
T2564,75670,681,M31,Online,Normal
T2565,93261,199,M4,Mobile,Normal
T2566,2221,244,M51,Online,Normal
T2567,100949,889,M68,Online,Normal
T2568,47533,172,M68,Mobile,Normal
T2569,126662,853,M77,Online,Normal
T2570,111819,288,M73,Mobile,Normal
T2571,34480,753,M88,Online,Normal
T2572,85150,771,M9,Mobile,Normal
T2573,46663,697,M66,In-Store,Normal
T2574,56385,628,M33,Mobile,Normal
T2575,44714,634,M94,In-Store,Normal
T2576,138834,820,M26,In-Store,Normal
T2577,115025,473,M24,Online,Normal
T2578,56314,79,M59,Mobile,Normal
T2579,27741,39,M67,Mobile,Normal
T2580,171038,638,M29,Online,Normal
T2581,44374,40,M32,Online,Normal
T2582,1424,857,M75,Mobile,Normal
T2583,80468,648,M86,Mobile,Normal
T2584,25804,52,M37,Mobile,Normal
T2585,106915,302,M88,Online,Normal
T2586,79757,61,M42,Mobile,Normal
T2587,134747,883,M38,In-Store,Normal
T2588,166920,78,M46,In-Store,Normal
T2589,68880,809,M87,In-Store,Normal
T2590,36174,753,M83,Online,Normal
T2591,9748,842,M4,Online,Normal
T2592,143984,925,M29,In-Store,Normal
T2593,79336,934,M30,Mobile,Normal
T2594,149050,695,M52,In-Store,Normal
T2595,120564,132,M94,Mobile,Normal
T2596,8507,385,M25,Online,Normal
T2597,14195,33,M61,In-Store,Normal
T2598,75880,538,M27,Online,Normal
T2599,82225,458,M93,Online,Normal
T2600,70732,745,M93,Mobile,Normal
T2601,22052,331,M25,Online,Normal
T2602,26842,366,M77,Online,Normal
T2603,54677,753,M71,In-Store,Normal
T2604,27858,408,M85,Online,Normal
T2605,132339,306,M55,Online,Normal
T2606,100399,427,M77,Mobile,Normal
T2607,29783,911,M62,Online,Normal
T2608,109639,895,M57,In-Store,Normal
T2609,161426,471,M22,In-Store,Normal
T2610,92098,261,M87,Online,Normal
T2611,38963,1667,M44,In-Store,Normal
T2612,142971,855,M16,Online,Normal
T2613,153560,905,M100,In-Store,Normal
T2614,7987,811,M45,Online,Normal
T2615,33197,206,M87,In-Store,Normal
T2616,62205,453,M20,Online,Normal
T2617,5496,579,M36,Mobile,Normal
T2618,88755,410,M44,In-Store,Normal
T2619,36311,473,M29,Online,Normal
T2620,49650,612,M84,Online,Normal
T2621,89158,765,M2,In-Store,Normal
T2622,75117,986,M90,In-Store,Normal
T2623,12278,401,M36,Mobile,Normal
T2624,84169,156,M96,In-Store,Normal
T2625,57304,54,M54,Online,Normal
T2626,38487,189,M30,Mobile,Normal
T2627,123815,311,M29,Online,Normal
T2628,55874,3434,M21,Online,Normal
T2629,12845,368,M35,In-Store,Normal
T2630,31351,158,M19,In-Store,Normal
T2631,36242,779,M81,In-Store,Normal
T2632,88458,174,M94,Online,Normal
T2633,140328,126,M25,Mobile,Normal
T2634,108694,490,M70,Online,Normal
T2635,115643,259,M83,In-Store,Normal
T2636,68580,531,M55,In-Store,Normal
T2637,107368,316,M88,Online,Normal
T2638,107989,898,M18,Online,Normal
T2639,33801,508,M6,Mobile,Normal
T2640,69067,999,M53,Mobile,Normal
T2641,128523,88,M97,Online,Normal
T2642,41355,350,M95,Mobile,Normal
T2643,30692,36,M10,In-Store,Normal
T2644,105772,822,M16,In-Store,Normal
T2645,106709,869,M10,In-Store,Normal
T2646,115918,119,M4,Mobile,Normal
T2647,129330,95,M16,Online,Normal
T2648,117467,603,M80,Mobile,Normal
T2649,17639,394,M93,In-Store,Normal
T2650,168362,289,M68,Online,Normal
T2651,119158,631,M5,In-Store,Normal
T2652,142317,855,M93,Mobile,Normal
T2653,1948,551,M75,Online,Normal
T2654,55731,883,M95,Mobile,Normal
T2655,161951,303,M22,Mobile,Normal
T2656,161434,508,M97,Online,Fraudulent
T2657,47906,99,M57,Online,Normal
T2658,58180,780,M1,Online,Normal
T2659,74876,253,M57,In-Store,Normal
T2660,6251,529,M19,In-Store,Normal
T2661,165860,387,M58,Mobile,Normal
T2662,170509,915,M49,Online,Normal
T2663,156650,61,M49,Online,Normal
T2664,90859,496,M16,Mobile,Normal
T2665,149177,970,M1,Mobile,Normal
T2666,60613,10,M32,In-Store,Normal
T2667,32960,148,M41,Online,Normal
T2668,108631,581,M4,Mobile,Normal
T2669,21524,586,M83,Mobile,Normal
T2670,113745,504,M58,Online,Normal
T2671,153407,782,M70,In-Store,Normal
T2672,70873,799,M51,In-Store,Normal
T2673,7874,562,M64,In-Store,Normal
T2674,141020,267,M29,Mobile,Normal
T2675,78354,252,M65,Mobile,Normal
T2676,160002,282,M58,Online,Fraudulent
T2677,140506,911,M14,Online,Normal
T2678,48310,111,M15,Mobile,Normal
T2679,127448,303,M64,Mobile,Normal
T2680,27527,607,M63,In-Store,Normal
T2681,66776,279,M82,Online,Normal
T2682,52405,892,M61,Mobile,Normal
T2683,72657,77,M58,Online,Normal
